,Player,Season,Team,Tournament-fullname,Tournament,Apps,Mins,Total_Aerial_Duels,Won,Lost,Rating,Total_Shots,OutOfBox,SixYardBox,PenaltyArea,Total_Goals,SixYardBox_Goals,PenaltyArea_Goals,OutOfBox_Goals,Unsuccessful,Successful,Total_Dribbles,UnsuccessfulTouches,Dispossessed,TotalTackles,DribbledPast,TotalAttemptedTackles,Total_Interceptions,Fouled,Fouls,Yellow,Red,CaughtOffside,Total_Clearances,ShotsBlocked,CrossesBlocked,PassesBlocked,Total_Saves,Saves_In_SixYardBox,Saves_In_PenaltyArea,Saves_From_OutOfBox,Total_Passes,AccLB,InAccLB,AccSP,InAccSP,Total_Key_Passes,Long,Short,Cross,Corner,Throughball,Freekick,Throwin,Other,Total_Assists
3845,Timo Werner,2013/2014,VfB Stuttgart,Germany-Bundesliga,GB,30,1549,63,21,42,6.63,40,16,2,22,4,1,2,1,36,41,77,27,25,30,39,69,7,11,16,1,-,5,10,1,-,20,-,-,-,-,402,11,9,284,98,19,3,16,1,-,-,-,-,4,5
3846,Hirving Lozano,2017/2018,PSV Eindhoven,,NE,29,2350,52,18,34,7.9,100,37,7,56,17,5,10,2,47,61,108,81,36,31,25,56,11,70,28,4,2,25,4,-,3,15,-,-,-,-,580,21,10,416,133,75,23,52,4,3,1,2,-,2,8
3847,Hwang Hee-chan,2017/2018,Salzburg,Europe-UEFA-Europa-League,UEL,9,491,21,6,15,6.63,12,2,-,10,2,-,2,-,6,10,16,15,6,3,8,11,2,10,24,3,-,3,1,-,-,5,-,-,-,-,73,1,1,47,24,-,-,-,-,-,-,-,-,-,-
3848,Hwang Hee-chan,2016/2017,Salzburg,Europe-UEFA-Europa-League,UEL,3,52,5,1,4,6.66,2,-,1,1,2,1,1,-,1,1,2,3,2,1,-,1,1,2,4,1,-,1,-,1,-,1,-,-,-,-,16,-,1,11,4,1,-,1,-,-,-,-,-,-,-
3849,Ruben Loftus-Cheek,2017/2018,Crystal Palac..,England-Premier-League,EPL,24,1875,87,32,55,7.08,32,9,2,21,2,1,1,-,38,73,111,46,48,21,23,44,22,62,17,1,-,3,26,2,5,17,-,-,-,-,723,24,12,572,115,26,2,24,-,-,-,-,-,3,3
3850,Ruben Loftus-Cheek,2016/2017,Chelsea,England-Premier-League,EPL,6,31,1,1,-,6.09,1,-,-,1,-,-,-,-,-,1,1,3,2,1,1,2,-,-,2,-,-,-,1,-,-,1,-,-,-,-,25,-,-,21,4,-,-,-,-,-,-,-,-,-,-
3851,Ruben Loftus-Cheek,2015/2016,Chelsea,Europe-UEFA-Champions-League,UCL,1,77,1,1,-,8.16,-,-,-,-,-,-,-,-,2,6,8,1,2,3,-,3,-,4,2,1,-,-,1,-,-,1,-,-,-,-,60,1,1,55,3,-,-,-,-,-,-,-,-,-,-
3852,Ruben Loftus-Cheek,2015/2016,Chelsea,England-Premier-League,EPL,13,408,15,7,8,6.49,12,4,-,8,1,-,1,-,11,10,21,11,9,11,7,18,5,14,4,-,-,1,4,-,-,13,-,-,-,-,243,8,2,205,28,4,-,4,-,-,-,-,-,-,-
3853,Ruben Loftus-Cheek,2015,England U21,International-EURO-U-21,IEU,2,44,1,-,1,6.55,-,-,-,-,-,-,-,-,1,2,3,1,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,25,1,-,23,1,3,-,3,-,-,-,-,-,1,1
3854,Ruben Loftus-Cheek,2014/2015,Chelsea,Europe-UEFA-Champions-League,UCL,1,7,-,-,-,6.52,-,-,-,-,-,-,-,-,-,2,2,1,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,9,-,-,9,-,1,-,1,-,-,-,-,-,-,-
3855,Ruben Loftus-Cheek,2014/2015,Chelsea,England-Premier-League,EPL,3,134,2,1,1,6.33,1,1,-,-,-,-,-,-,-,2,2,1,-,3,3,6,4,2,3,-,-,-,3,-,-,1,-,-,-,-,104,2,1,96,5,1,-,1,-,-,-,-,-,-,-
3856,Dávinson Sánchez,2017/2018,Tottenham,Europe-UEFA-Champions-League,UCL,8,720,23,10,13,6.74,3,-,1,2,-,-,-,-,-,1,1,4,2,7,8,15,16,2,9,-,-,-,27,6,4,5,-,-,-,-,438,25,12,368,33,-,-,-,-,-,-,-,-,-,-
3857,Dávinson Sánchez,2017/2018,Tottenham,England-Premier-League,EPL,31,2535,135,73,62,6.94,9,1,-,8,-,-,-,-,-,9,9,8,3,38,22,60,38,18,25,1,1,-,159,10,3,16,-,-,-,-,1867,121,97,1549,100,4,-,4,-,-,-,-,-,-,-
3858,Dávinson Sánchez,2016/2017,Ajax,Netherlands-Eredivisie,NE,32,2764,127,76,51,7.31,33,9,4,20,6,2,3,1,6,13,19,21,14,47,22,69,62,17,32,2,-,-,167,6,6,20,-,-,-,-,2270,155,104,1863,148,6,-,6,-,-,-,-,-,2,2
3859,Dávinson Sánchez,2016/2017,Ajax,Europe-UEFA-Europa-League,UEL,12,1080,58,33,25,7.24,5,1,1,3,-,-,-,-,4,5,9,12,1,39,12,51,31,11,17,4,-,-,74,5,4,5,-,-,-,-,679,69,58,491,61,3,-,3,-,-,-,-,-,-,-
3860,Dele Alli,2017/2018,Tottenham,Europe-UEFA-Champions-League,UCL,5,427,10,3,7,7.73,8,4,1,3,2,1,1,-,10,12,22,15,13,11,4,15,1,12,10,1,-,-,1,-,-,2,-,-,-,-,192,6,5,149,32,12,1,11,-,-,1,-,-,3,4
3861,Dele Alli,2017/2018,Tottenham,England-Premier-League,EPL,36,2972,82,30,52,7.09,69,24,5,40,9,2,6,1,61,44,105,98,89,46,26,72,19,84,43,7,-,5,18,7,4,26,-,-,-,-,1251,39,38,927,247,64,4,60,2,-,3,-,-,5,10
3862,Dele Alli,2016/2017,Tottenham,Europe-UEFA-Champions-League,UCL,6,532,9,7,2,6.89,19,4,2,13,1,-,1,-,9,6,15,22,23,8,6,14,5,18,10,-,-,1,4,1,1,11,-,-,-,-,234,11,8,173,42,9,1,8,-,-,-,-,-,-,-
3863,Dele Alli,2016/2017,Tottenham,England-Premier-League,EPL,37,3045,40,14,26,7.35,94,36,8,50,18,5,12,1,79,51,130,81,77,52,45,97,11,76,50,4,-,11,17,1,5,35,-,-,-,-,1328,59,24,1013,232,52,4,48,-,-,1,-,-,6,7
3864,Dele Alli,2016/2017,Tottenham,Europe-UEFA-Europa-League,UEL,2,129,3,1,2,5.59,7,2,-,5,-,-,-,-,1,1,2,4,4,-,-,-,1,2,3,1,1,-,1,-,-,1,-,-,-,-,50,-,2,41,7,1,-,1,-,-,-,-,-,-,-
3865,Dele Alli,2015/2016,Tottenham,Europe-UEFA-Europa-League,UEL,9,627,10,5,5,6.85,12,3,-,9,-,-,-,-,18,10,28,9,13,13,7,20,12,18,15,3,-,1,-,1,-,13,-,-,-,-,303,8,8,233,54,13,-,13,-,-,-,-,-,2,2
3866,Dele Alli,2015/2016,Tottenham,England-Premier-League,EPL,33,2482,81,37,44,7.35,74,35,5,34,10,3,6,1,62,30,92,82,84,71,41,112,60,66,50,7,-,6,32,5,2,41,-,-,-,-,1085,27,47,796,215,55,-,55,1,-,2,1,-,6,9
3867,Dele Alli,2016,England,International-European-Championship,UEC,4,301,10,5,5,6.79,11,6,1,4,-,-,-,-,4,9,13,10,10,6,6,12,1,6,3,-,-,-,2,-,1,8,-,-,-,-,151,6,2,118,25,6,-,6,-,-,-,-,-,1,1
3868,Marco Asensio,2017/2018,Real Madrid,Spain-La-Liga,SLL,32,1839,6,3,3,7.02,56,22,2,32,6,-,3,3,14,31,45,32,25,26,15,41,9,27,9,2,-,3,2,-,-,15,-,-,-,-,1134,38,10,985,101,52,7,45,1,-,1,-,-,4,6
3869,Marco Asensio,2017/2018,Real Madrid,Europe-UEFA-Champions-League,UCL,12,475,4,-,4,6.67,9,4,-,5,1,-,1,-,5,9,14,12,3,4,4,8,3,6,3,-,-,5,5,1,-,1,-,-,-,-,293,13,3,255,22,13,3,10,1,-,-,-,-,-,1
3870,Marco Asensio,2016/2017,Real Madrid,Spain-La-Liga,SLL,23,1077,7,5,2,6.84,26,9,2,15,3,1,2,-,18,24,42,25,18,26,10,36,10,15,15,-,-,5,3,-,3,15,-,-,-,-,554,12,2,482,58,23,4,19,-,-,-,-,-,2,2
3871,Marco Asensio,2016/2017,Real Madrid,Europe-UEFA-Champions-League,UCL,8,225,1,1,-,6.72,9,4,-,5,2,-,2,-,1,3,4,2,7,4,4,8,2,2,1,1,-,-,-,-,-,1,-,-,-,-,158,11,3,128,16,7,1,6,1,-,-,-,-,-,1
3872,Marco Asensio,2015/2016,Espanyol,Spain-La-Liga,SLL,34,2833,28,10,18,7.03,61,29,3,29,4,-,3,1,51,55,106,61,61,55,55,110,16,57,39,3,-,5,4,1,8,32,-,-,-,-,1107,42,34,855,176,67,21,46,5,2,1,1,-,4,10
3873,Ramadan Sobhi,2017/2018,Stoke,England-Premier-League,EPL,24,1234,28,11,17,6.46,13,8,1,4,2,1,1,-,21,30,51,26,20,32,25,57,14,13,14,2,-,3,12,-,2,14,-,-,-,-,421,5,5,319,92,15,1,14,-,-,-,-,-,-,-
3874,Ramadan Sobhi,2016/2017,Stoke,England-Premier-League,EPL,17,849,11,3,8,6.48,4,-,1,3,-,-,-,-,18,26,44,19,20,22,18,40,8,9,10,2,-,3,-,1,2,11,-,-,-,-,299,4,4,232,59,9,-,9,-,-,-,-,-,1,1
3875,Rodrigo Bentancur,2017/2018,Juventus,Italy-Serie-A,ISA,20,568,16,11,5,6.41,5,5,-,-,-,-,-,-,2,9,11,3,7,18,14,32,3,12,14,-,-,-,13,1,1,4,-,-,-,-,527,22,6,443,56,8,1,7,-,-,-,-,-,-,-
3876,Rodrigo Bentancur,2017/2018,Juventus,Europe-UEFA-Champions-League,UCL,5,291,5,4,1,6.51,4,2,-,2,-,-,-,-,-,3,3,4,5,6,9,15,9,4,6,3,-,-,5,1,1,4,-,-,-,-,201,12,5,171,13,-,-,-,-,-,-,-,-,-,-
3877,Rodrigo Bentancur,2016/2017,Boca Juniors,Argentina-Primera-División,APD,22,1836,45,24,21,7.03,25,17,-,8,-,-,-,-,30,19,49,36,24,56,22,78,46,14,40,3,-,1,22,3,6,43,-,-,-,-,1013,48,21,789,155,23,4,19,1,-,-,-,-,2,3
3878,Rodrigo Bentancur,2016,Boca Juniors,Argentina-Primera-División,APD,11,669,22,9,13,6.6,10,7,-,3,1,-,1,-,6,10,16,13,10,13,10,23,10,6,18,2,-,-,7,2,1,12,-,-,-,-,326,12,4,249,61,4,1,3,-,-,-,-,-,-,-
3879,Saeid Ezatolahi,2017/2018,Amkar,Russia-Premier-League,RPL,15,996,83,56,27,6.99,21,14,2,5,1,1,-,-,4,12,16,21,17,31,13,44,29,30,28,4,-,-,22,6,2,17,-,-,-,-,528,45,58,312,113,7,-,7,-,-,-,-,-,-,-
3880,Saeid Ezatolahi,2016/2017,FC Rostov,Russia-Premier-League,RPL,10,515,17,9,8,6.53,8,6,-,2,1,-,1,-,5,8,13,8,13,9,3,12,15,14,16,2,-,2,11,2,-,-,-,-,-,-,211,24,16,137,34,1,-,1,-,-,-,-,-,-,-
3881,Saeid Ezatolahi,2016/2017,Anzhi Makhach..,Russia-Premier-League,RPL,10,404,25,20,5,6.55,12,8,-,4,-,-,-,-,8,3,11,13,10,8,9,17,13,21,7,1,1,-,8,1,1,5,-,-,-,-,193,23,23,97,50,6,2,4,-,-,-,-,-,-,-
3882,Saeid Ezatolahi,2016/2017,FC Rostov,Europe-UEFA-Champions-League,UCL,2,2,2,-,2,6.0,1,-,-,1,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,1,-,1,-,-,-,-,-,-,-,-,-,-,-
3883,Saeid Ezatolahi,2015/2016,FC Rostov,Russia-Premier-League,RPL,1,8,-,-,-,6.05,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,4,2,-,2,-,-,-,-,-,-,-,-,-,-,-
3884,Youssef Aït Bennasser,2017/2018,Caen,France-Ligue-1,FL1,27,2054,56,23,33,6.72,23,22,-,1,-,-,-,-,8,43,51,18,34,47,49,96,33,26,20,4,-,-,25,2,4,33,-,-,-,-,1119,110,58,821,130,12,3,9,-,-,-,-,-,-,-
3885,Youssef Aït Bennasser,2016/2017,Nancy,France-Ligue-1,FL1,26,1934,45,18,27,6.69,24,17,-,7,3,-,1,2,9,30,39,41,29,50,53,103,30,27,26,3,-,1,23,3,4,37,-,-,-,-,938,65,63,669,141,16,1,15,-,-,-,-,-,1,1
3886,Sofyan Amrabat,2017/2018,Feyenoord,Europe-UEFA-Champions-League,UCL,6,528,11,7,4,6.59,2,1,-,1,1,-,1,-,2,11,13,8,6,12,8,20,9,11,16,1,-,-,3,-,1,9,-,-,-,-,244,14,12,192,26,1,-,1,-,-,-,-,-,-,-
3887,Sofyan Amrabat,2017/2018,Feyenoord,Netherlands-Eredivisie,NE,21,1190,37,25,12,6.73,16,12,-,4,1,-,-,1,23,19,42,29,29,30,12,42,12,33,27,4,-,2,14,4,1,9,-,-,-,-,735,52,17,581,85,12,2,10,-,-,-,-,-,2,2
3888,Sofyan Amrabat,2016/2017,FC Utrecht,Netherlands-Eredivisie,NE,34,2823,75,27,48,7.06,62,44,1,17,1,-,1,-,27,52,79,59,55,65,39,104,42,64,73,7,-,-,38,6,6,45,-,-,-,-,1476,127,55,1087,207,29,3,26,1,-,1,-,-,3,5
3889,Sofyan Amrabat,2015/2016,FC Utrecht,Netherlands-Eredivisie,NE,11,640,15,7,8,6.75,8,4,1,3,-,-,-,-,6,9,15,10,12,14,4,18,13,16,10,1,-,-,9,2,4,9,-,-,-,-,283,28,11,194,50,7,-,7,1,-,-,-,-,1,2
3890,Sofyan Amrabat,2014/2015,FC Utrecht,Netherlands-Eredivisie,NE,4,205,11,2,9,6.53,1,1,-,-,-,-,-,-,2,1,3,2,1,10,8,18,3,9,7,1,-,-,3,-,1,5,-,-,-,-,88,9,1,64,14,1,-,1,-,-,-,-,-,-,-
3891,Rúben Dias,2017/2018,Benfica,Portugal-Liga-NOS,PLN,24,2151,87,46,41,6.95,10,-,2,8,3,-,3,-,1,1,2,9,6,26,4,30,32,24,36,4,-,1,71,14,7,8,-,-,-,-,1377,109,106,1064,98,7,3,4,-,-,-,-,-,-,-
3892,Rúben Dias,2017/2018,Benfica,Europe-UEFA-Champions-League,UCL,2,180,7,4,3,6.55,1,-,-,1,-,-,-,-,-,-,-,1,-,4,1,5,1,-,2,1,-,-,12,2,1,-,-,-,-,-,70,5,6,54,5,1,-,1,-,-,-,-,-,-,-
3893,Gonçalo Guedes,2017/2018,Valencia,Spain-La-Liga,SLL,33,2444,26,11,15,7.16,61,42,-,19,5,-,3,2,48,81,129,67,47,38,35,73,16,70,35,2,-,10,6,-,4,22,-,-,-,-,892,30,28,677,157,47,4,43,1,-,2,-,-,6,9
3894,Gonçalo Guedes,2017/2018,Paris Saint G..,France-Ligue-1,FL1,1,4,-,-,-,6.19,-,-,-,-,-,-,-,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,2,-,-,-,-,-,-,-,-,-,-,-
3895,Gonçalo Guedes,2016/2017,Benfica,Portugal-Liga-NOS,PLN,16,1195,18,7,11,7.07,35,20,-,15,2,-,2,-,14,14,28,36,20,14,5,19,9,41,18,1,-,4,2,-,-,3,-,-,-,-,408,9,5,341,53,22,-,22,-,-,-,-,-,2,2
3896,Gonçalo Guedes,2016/2017,Benfica,Europe-UEFA-Champions-League,UCL,6,422,11,2,9,7.22,18,10,1,7,2,1,1,-,1,9,10,7,9,8,2,10,5,9,12,-,-,2,-,-,-,7,-,-,-,-,122,1,-,96,25,6,-,6,-,-,-,-,-,-,-
3897,Gonçalo Guedes,2016/2017,Paris Saint G..,France-Ligue-1,FL1,7,140,1,-,1,6.28,5,1,2,2,-,-,-,-,5,4,9,6,6,-,2,2,2,4,6,-,-,1,-,-,-,3,-,-,-,-,59,-,1,51,7,3,-,3,-,-,-,-,-,1,1
3898,Gonçalo Guedes,2015/2016,Benfica,Europe-UEFA-Champions-League,UCL,7,496,14,5,9,6.86,12,7,1,4,1,1,-,-,7,9,16,16,11,11,6,17,11,14,7,2,-,2,1,-,1,6,-,-,-,-,156,5,3,118,30,10,1,9,-,-,-,-,-,-,-
3899,Ousmane Dembélé,2017/2018,Barcelona,Spain-La-Liga,SLL,17,931,7,1,6,7.15,20,7,2,11,3,1,2,-,28,40,68,29,39,10,12,22,5,18,10,2,-,3,2,-,-,8,-,-,-,-,449,15,2,353,79,28,7,21,1,-,-,-,-,5,6
3900,Ousmane Dembélé,2017/2018,Barcelona,Europe-UEFA-Champions-League,UCL,3,143,3,1,2,6.91,3,1,-,2,1,-,1,-,1,3,4,4,3,1,6,7,2,4,1,-,-,-,1,-,-,1,-,-,-,-,56,3,-,39,14,-,-,-,-,-,-,-,-,-,-
3901,Ousmane Dembélé,2016/2017,Borussia Dort..,Germany-Bundesliga,GB,32,2042,35,6,29,7.44,55,18,3,34,6,-,6,-,81,103,184,51,42,30,6,36,24,61,27,7,-,5,4,-,3,16,-,-,-,-,761,34,23,476,228,63,13,50,3,-,3,-,-,6,12
3902,Ousmane Dembélé,2016/2017,Borussia Dort..,Europe-UEFA-Champions-League,UCL,10,770,17,5,12,7.5,21,7,1,13,2,1,1,-,22,30,52,20,19,13,6,19,5,17,7,1,-,5,1,-,1,4,-,-,-,-,307,16,9,211,71,21,6,15,1,-,-,-,-,5,6
3903,Ousmane Dembélé,2015/2016,Rennes,France-Ligue-1,FL1,26,1937,34,8,26,7.55,56,19,4,33,12,2,7,3,45,107,152,64,61,20,16,36,18,32,3,1,-,8,3,1,2,21,-,-,-,-,602,15,12,420,155,43,10,33,1,1,1,-,-,3,5
3904,Duje Caleta-Car,2017/2018,Salzburg,Europe-UEFA-Europa-League,UEL,13,1170,51,38,13,6.85,6,-,-,6,-,-,-,-,-,-,-,4,4,7,4,11,7,1,15,4,-,-,84,7,2,1,-,-,-,-,679,83,59,479,58,4,2,2,-,-,-,-,-,2,2
3905,Duje Caleta-Car,2016/2017,Salzburg,Europe-UEFA-Europa-League,UEL,3,270,12,12,-,7.25,2,-,1,1,-,-,-,-,-,-,-,1,-,5,2,7,9,-,4,1,-,-,17,4,1,-,-,-,-,-,144,16,10,101,17,-,-,-,-,-,-,-,-,-,-
3906,Duje Caleta-Car,2014/2015,Salzburg,Europe-UEFA-Europa-League,UEL,1,90,4,4,-,6.69,1,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,1,1,-,1,1,-,-,-,-,60,3,10,40,7,-,-,-,-,-,-,-,-,-,-
3907,Ola Aina,2017/2018,Hull,England-Championship,EC,44,3823,178,102,76,7.09,35,25,-,10,-,-,-,-,54,64,118,62,40,102,37,139,90,57,45,3,-,2,122,7,30,38,-,-,-,-,1658,76,116,1172,294,32,9,23,2,-,-,-,-,1,3
3908,Ola Aina,2016/2017,Chelsea,England-Premier-League,EPL,3,25,-,-,-,6.12,1,-,-,1,-,-,-,-,-,-,-,3,-,-,-,-,-,1,-,-,-,-,1,-,-,1,-,-,-,-,16,-,1,14,1,-,-,-,-,-,-,-,-,-,-
3909,Wilfred Ndidi,2017/2018,Leicester,England-Premier-League,EPL,33,2899,192,117,75,7.14,41,28,1,12,-,-,-,-,10,33,43,38,43,138,74,212,50,26,60,6,2,1,95,10,8,58,-,-,-,-,1684,79,97,1202,306,12,3,9,-,-,-,-,-,3,3
3910,Wilfred Ndidi,2016/2017,Leicester,Europe-UEFA-Champions-League,UCL,4,360,27,16,11,7.15,3,2,-,1,-,-,-,-,1,1,2,6,4,10,4,14,11,3,6,1,-,-,16,-,1,3,-,-,-,-,140,6,6,103,25,1,-,1,-,-,-,-,-,-,-
3911,Wilfred Ndidi,2016/2017,Leicester,England-Premier-League,EPL,17,1522,136,59,77,7.26,31,13,3,15,2,-,1,1,5,13,18,17,9,68,31,99,36,10,27,-,-,1,55,5,6,28,-,-,-,-,689,28,40,495,126,6,-,6,-,-,-,-,-,1,1
3912,Wilfred Ndidi,2016/2017,Genk,Europe-UEFA-Europa-League,UEL,6,540,30,20,10,8.19,11,6,-,5,2,-,1,1,2,1,3,6,7,42,5,47,29,6,10,1,-,-,20,1,1,8,-,-,-,-,346,39,19,236,52,3,-,3,-,-,-,-,-,-,-
3913,Gabriel Jesus,2017/2018,Manchester Ci..,Europe-UEFA-Champions-League,UCL,9,618,27,5,22,6.81,11,-,5,6,4,3,1,-,5,2,7,12,9,9,8,17,7,9,9,2,-,9,3,-,-,9,-,-,-,-,168,3,-,128,37,8,-,8,-,-,-,-,-,-,-
3914,Gabriel Jesus,2017/2018,Manchester Ci..,England-Premier-League,EPL,29,1673,66,21,45,7.05,56,6,16,34,13,5,8,-,13,24,37,43,26,23,19,42,8,18,28,6,-,15,6,-,-,16,-,-,-,-,591,11,4,460,116,19,-,19,-,-,-,-,-,3,3
3915,Gabriel Jesus,2016/2017,Manchester Ci..,England-Premier-League,EPL,10,651,22,8,14,7.48,24,-,5,19,7,3,4,-,7,12,19,13,14,5,2,7,2,17,11,2,-,9,1,-,1,6,-,-,-,-,241,6,-,190,45,10,1,9,-,-,-,-,-,4,4
3916,Gabriel Jesus,2016,Palmeiras,Brazil-Brasileirão,BSA,27,2319,172,51,121,7.43,75,16,10,49,12,3,8,1,56,34,90,108,59,40,15,55,23,88,73,11,-,29,39,4,2,23,-,-,-,-,617,12,13,418,174,37,1,36,1,-,-,-,-,4,5
3917,Gabriel Jesus,2015,Palmeiras,Brazil-Brasileirão,BSA,20,1300,59,22,37,6.8,38,14,1,23,4,1,3,-,25,25,50,64,31,34,19,53,14,36,43,5,-,12,7,-,1,19,-,-,-,-,410,13,10,295,92,20,1,19,-,-,-,-,-,3,3
3918,Dawid Kownacki,2017/2018,Sampdoria,Italy-Serie-A,ISA,22,811,58,31,27,6.51,21,3,4,14,5,2,3,-,3,8,11,21,16,8,8,16,1,16,15,-,-,1,4,-,1,7,-,-,-,-,244,4,3,180,57,8,-,8,-,-,-,-,-,1,1
3919,Dawid Kownacki,2015/2016,Lech Poznan,Europe-UEFA-Europa-League,UEL,4,210,10,2,8,6.33,6,2,1,3,1,1,-,-,2,1,3,4,2,2,-,2,2,2,3,-,-,-,-,-,-,2,-,-,-,-,50,1,1,35,13,2,-,2,-,-,-,-,-,-,-
3920,Hamza Mendyl,2017/2018,Lille,France-Ligue-1,FL1,12,851,15,6,9,6.31,2,1,-,1,-,-,-,-,12,12,24,14,2,18,9,27,16,3,11,2,1,-,19,-,7,6,-,-,-,-,305,17,15,234,39,3,-,3,-,-,-,-,-,-,-
3921,Hamza Mendyl,2016/2017,Lille,France-Ligue-1,FL1,1,11,-,-,-,6.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-
3922,Albert Guðmundsson,2017/2018,PSV Eindhoven,,NE,9,176,2,1,1,6.55,6,2,-,4,-,-,-,-,2,8,10,6,7,4,3,7,1,7,4,-,-,3,-,-,4,3,-,-,-,-,81,2,-,74,5,7,1,6,1,-,-,-,-,1,2
3923,Marcus Rashford,2017/2018,Manchester Un..,Europe-UEFA-Champions-League,UCL,8,345,10,3,7,6.94,19,9,-,10,3,-,2,1,12,17,29,18,11,4,4,8,1,8,4,1,-,3,-,-,-,3,-,-,-,-,122,4,4,88,26,5,1,4,1,1,-,-,-,-,1
3924,Marcus Rashford,2017/2018,Manchester Un..,England-Premier-League,EPL,35,1810,43,18,25,6.76,61,26,4,31,7,1,6,-,47,45,92,46,31,14,12,26,8,17,21,3,-,9,14,-,5,18,-,-,-,-,576,16,13,435,112,22,2,20,2,-,1,1,-,2,5
3925,Marcus Rashford,2016/2017,Manchester Un..,England-Premier-League,EPL,32,1703,28,4,24,6.58,44,10,4,30,5,3,2,-,47,39,86,48,38,16,8,24,12,32,16,3,-,11,6,-,1,11,-,-,-,-,544,8,7,420,109,21,2,19,-,-,-,-,-,1,1
3926,Marcus Rashford,2016/2017,Manchester Un..,Europe-UEFA-Europa-League,UEL,11,737,10,2,8,6.72,19,8,-,11,1,-,-,1,15,15,30,26,26,7,9,16,1,15,11,-,-,4,2,-,3,11,-,-,-,-,238,6,2,181,49,10,1,9,-,-,-,-,-,2,2
3927,Marcus Rashford,2015/2016,Manchester Un..,Europe-UEFA-Europa-League,UEL,3,226,7,3,4,7.48,10,2,-,8,2,-,2,-,8,7,15,8,7,6,3,9,-,5,2,1,-,-,2,-,-,1,-,-,-,-,54,1,-,43,10,3,-,3,-,-,-,-,-,-,-
3928,Marcus Rashford,2015/2016,Manchester Un..,England-Premier-League,EPL,11,862,21,3,18,6.94,16,3,-,13,5,-,5,-,25,9,34,25,22,7,3,10,2,9,5,-,-,4,9,4,-,3,-,-,-,-,199,2,1,151,45,6,1,5,-,-,-,-,-,2,2
3929,Marcus Rashford,2016,England,International-European-Championship,UEC,2,21,-,-,-,6.47,-,-,-,-,-,-,-,-,3,5,8,2,-,1,-,1,-,-,1,-,-,-,-,-,-,1,-,-,-,-,10,-,-,8,2,1,-,1,-,-,-,-,-,-,-
3930,Ismaïla Sarr,2017/2018,Rennes,France-Ligue-1,FL1,24,1866,43,11,32,6.92,41,13,3,25,5,2,2,1,42,64,106,88,54,20,22,42,9,64,20,2,-,20,2,-,1,17,-,-,-,-,403,3,5,318,77,18,1,17,1,-,-,-,-,2,3
3931,Ismaïla Sarr,2016/2017,Metz,France-Ligue-1,FL1,31,1941,71,25,46,6.7,28,12,-,16,5,-,4,1,48,53,101,64,47,26,20,46,25,55,26,2,-,4,14,3,4,19,-,-,-,-,440,10,13,296,121,24,1,23,1,-,-,-,-,-,1
3932,Francis Uzoho,2017/2018,Deportivo La ..,,SLL,2,180,1,-,1,7.1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,1,-,-,-,7,-,4,3,42,12,28,2,-,-,-,-,-,-,-,-,-,-,-
3933,Trent Alexander-Arnold,2017/2018,Liverpool,Europe-UEFA-Champions-League,UCL,10,821,7,2,5,7.07,8,4,-,4,1,-,-,1,8,5,13,3,4,25,12,37,22,1,10,2,-,1,25,2,2,2,-,-,-,-,478,27,44,341,66,5,1,4,1,-,-,-,-,-,1
3934,Trent Alexander-Arnold,2017/2018,Liverpool,England-Premier-League,EPL,19,1576,22,5,17,7.02,12,7,-,5,1,-,1,-,13,20,33,18,13,37,14,51,28,1,12,3,-,3,39,5,7,15,-,-,-,-,1007,75,100,703,129,25,5,20,-,-,-,-,-,1,1
3935,Trent Alexander-Arnold,2016/2017,Liverpool,England-Premier-League,EPL,7,166,1,-,1,6.2,3,1,-,2,-,-,-,-,2,1,3,5,2,4,4,8,3,2,1,-,-,-,11,1,-,1,-,-,-,-,71,3,8,43,17,1,1,-,-,-,-,-,-,-,-
3936,Kylian Mbappé,2017/2018,Paris Saint G..,Europe-UEFA-Champions-League,UCL,8,658,6,2,4,7.91,24,3,1,20,4,-,4,-,11,27,38,12,18,2,1,3,4,7,3,1,-,6,1,-,-,5,-,-,-,-,264,5,3,208,48,14,-,14,-,-,-,-,-,3,3
3937,Kylian Mbappé,2017/2018,Paris Saint G..,France-Ligue-1,FL1,27,2097,20,8,12,7.54,77,9,8,60,13,3,9,1,57,79,136,65,59,11,13,24,-,37,10,2,-,23,1,1,-,3,-,-,-,-,667,8,5,546,108,52,1,51,1,-,-,-,-,7,8
